step,assistant_loss_nats,assistant_target_tokens,lr_multiplier,optimizer_update_applied,elapsed_seconds
941,3.685501767113095,2625,0.2063063063063063,True,52.914750176947564
942,3.5588120849171063,2228,0.20450450450450453,True,52.958223273046315
943,3.742198161999052,1912,0.20270270270270274,True,53.001741085899994
944,4.319577538300552,3076,0.20090090090090085,True,53.04520714096725
945,4.10301755874876,2520,0.19909909909909906,True,53.088577455841005
946,3.183188153128339,1638,0.19729729729729728,True,53.1321594780311
947,3.083014343405783,2542,0.1954954954954955,True,53.175527018960565
948,4.516470484891075,2846,0.1936936936936937,True,53.223774381913245
949,4.321828822054373,2561,0.19189189189189182,True,53.275767247891054
950,4.332633515235084,2204,0.19009009009009004,True,53.32557946583256
951,3.996936320602648,2181,0.18828828828828825,True,53.37484588683583
952,3.6311233830330942,1576,0.18648648648648647,True,53.42465177294798
953,4.023936042513382,2522,0.1846846846846848,True,53.473889200016856
954,4.079938925914721,2195,0.1828828828828828,True,53.51094839791767
955,3.641013675265842,2304,0.181081081081081,True,53.55451417597942
956,3.731834708534925,1773,0.17927927927927922,True,53.59791393997148
957,3.987963876173169,2717,0.17747747747747755,True,53.641305764904246
958,4.215034873491957,2611,0.17567567567567577,True,53.684628845890984
959,3.7484745685269782,2319,0.17387387387387376,True,53.7279892929364
960,3.7018746615872526,2525,0.17207207207207198,True,53.77150247595273
961,3.382026747966932,2321,0.1702702702702703,True,53.81508784298785
962,3.4946717262916382,2942,0.16846846846846852,True,53.85855086403899
963,3.588004935013267,2273,0.16666666666666674,True,53.90194252785295
964,3.599070448764535,2150,0.16486486486486474,True,53.94532654900104
965,3.0362590179285127,2893,0.16306306306306306,True,53.98869300982915
966,3.1918445713472683,2265,0.16126126126126128,True,54.032085650833324
967,4.367388259642499,3236,0.1594594594594595,True,54.07539208093658
968,3.587889772479267,2291,0.1576576576576577,True,54.118868401041254
969,4.308494243775115,2613,0.15585585585585582,True,54.16227099788375
970,3.8320923137978062,2131,0.15405405405405403,True,54.21068271785043
971,3.8079326241972042,2647,0.15225225225225225,True,54.26267991703935
972,4.500616776315789,1900,0.15045045045045047,True,54.31471585785039
973,3.5018971150367175,2332,0.14864864864864857,True,54.36598524893634
974,3.706858679296384,2387,0.1468468468468468,True,54.41795515199192
975,3.386554034145816,2393,0.145045045045045,True,54.46620888495818
976,3.5981344934594026,1812,0.14324324324324322,True,54.4985897699371
977,4.217174349237958,1688,0.14144144144144144,True,54.54195630387403
978,3.466756170568332,2840,0.13963963963963955,True,54.58538863295689
979,4.0757005696094994,2506,0.13783783783783776,True,54.62878777901642
980,3.580315265176971,1953,0.13603603603603598,True,54.672202763846144
981,3.3324021548780878,2191,0.1342342342342342,True,54.71550738601945
982,3.764244909212146,2437,0.13243243243243252,True,54.75898226792924
983,3.589103241179611,2151,0.13063063063063052,True,54.80253776698373
984,3.8524111946528694,1895,0.12882882882882873,True,54.84587212582119
985,3.9224548067446445,3361,0.12702702702702695,True,54.889465312007815
986,3.4307585007105117,2496,0.12522522522522528,True,54.93589910492301
987,4.358067625194187,2429,0.1234234234234235,True,54.97884024493396
988,3.5053136441035964,2996,0.12162162162162149,True,55.02231179503724
989,4.006939749030214,2594,0.1198198198198197,True,55.06572680990212
990,3.7067979830825823,2829,0.11801801801801803,True,55.10920748789795
991,3.9258170769903553,2644,0.11621621621621625,True,55.15275949588977
992,3.9312745962569964,2680,0.11441441441441447,True,55.201278348919004
993,3.665553180977837,2882,0.11261261261261246,True,55.257653273874894
994,4.259170884772616,3073,0.11081081081081079,True,55.30749013996683
995,3.7407412811208927,2602,0.109009009009009,True,55.35955182882026
996,3.9578878682306784,2756,0.10720720720720722,True,55.413128576939926
997,3.3968799732349537,2754,0.10540540540540544,True,55.46301676495932
998,3.7362876100684836,2439,0.10360360360360354,True,55.49093330092728
999,3.7042675758943866,2189,0.10180180180180176,True,55.534384762868285
1000,3.216056194388228,2073,0.09999999999999998,True,55.577974289888516
